id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,summarize_txt 
1500033374974476288,1500033374974476288,2022-03-05 18:00:00 東京 (標準時),2022-03-05,18:00:00,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,逃げるなと言われ続けて はや二年  今回は0から、必ずやクリアしてみせるぺこ‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️  PEKORO行きます。,ja,[],['https://youtu.be/cty3uzd6a6w'],['https://pbs.twimg.com/media/FNEW-aeacAEJlxg.jpg'],324,1632,7448,[],[],https://twitter.com/usadapekora/status/1500033374974476288,False,,1,https://pbs.twimg.com/media/FNEW-aeacAEJlxg.jpg,,,,,,,[],,,,,    ・自分のスキルを伸ばすことで、それ以外の人のスキルを伸ばすことができるのです。        ・自分のスキルを伸ばすことで、自分の人生を豊かにすることができるのです。
1499735081572655116,1499735081572655116,2022-03-04 22:14:41 東京 (標準時),2022-03-04,22:14:41,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,写ルンです…なにがうつるんです？ もしかして幽霊？心霊現象？ 心霊写真ってよく聞くぺこだけどぺこーらは一度も見たことない。 みんなはある？時々テレビとかでやってるけどあれってマジなの？ いわこてじまいわこてじま はああああああああああああああああああああああああああああああああああ,ja,[],[],[],263,1433,5426,[],[],https://twitter.com/usadapekora/status/1499735081572655116,False,https://twitter.com/usadapekora/status/1499713448229609474,0,,,,,,,,[],,,,,    1. 心霊写真は心霊現象とは関係なく、真偽は不明である        心霊写真には多くの仮説がありますが、それらの仮説はすべて推測に過ぎず、どれも確証はありません。心霊写真は心霊現象とは関係なく、真偽は不明であると考えられています。
1499713448229609474,1499713448229609474,2022-03-04 20:48:44 東京 (標準時),2022-03-04,20:48:44,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,昔大流行した 「恐怖の森」作者さんの新作ホラー‼️  ひいいいいいいいい！！！！！！！！ 「アノ顔」はぺこらでも知ってるぺこ😱  ガンバルゾ！！！！！！！！！！！,ja,[],['https://youtu.be/GAaEDinhhCA'],['https://pbs.twimg.com/media/FNAML9EaMAEFUnp.jpg'],300,1148,5245,[],[],https://twitter.com/usadapekora/status/1499713448229609474,False,,1,https://pbs.twimg.com/media/FNAML9EaMAEFUnp.jpg,,,,,,,[],,,,,    ・ホラー作家の新作が出るというだけでも大変楽しみです。    「アノ顔」はぺこらでも知ってるぺこ😱  ガンバルゾ！！！
1499338903534579717,1499338903534579717,2022-03-03 20:00:25 東京 (標準時),2022-03-03,20:00:25,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,みんな…！！！！！！！！！ 仲間が来てくれました…😭✨  今日はみんなでロストアイランドのボスに挑むぺこ！！！！！！！！！！！！！！！！！ 負けられない戦いがここにある！！,ja,[],['https://youtu.be/-GI1bICcCfI'],['https://pbs.twimg.com/media/FM63vW0akAA7PPs.jpg'],373,1878,9245,[],[],https://twitter.com/usadapekora/status/1499338903534579717,False,,1,https://pbs.twimg.com/media/FM63vW0akAA7PPs.jpg,,,,,,,[],,,,,    負けられない戦いがここにある！！
1499009139908907013,1499009139908907013,2022-03-02 22:10:03 東京 (標準時),2022-03-02,22:10:03,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,はやりに流行っておりますこのゲーム。 だって面白いぺこなんだもん、仕方ないよ。 大流行のヴァンパイアをぺこちゃんも思う存分楽しもうと思うぺこ。 今日は新ステージがきたらしいぺこだから誰がはやくクリアできるか勝負ぺこだあ！ まぁ、ぺこーらなんだろうけど！  めざせ30分以上生き残れ！！！,ja,[],[],[],255,1529,6284,[],[],https://twitter.com/usadapekora/status/1499009139908907013,False,https://twitter.com/usadapekora/status/1498963239681785858,0,,,,,,,,[],,,,,    生き残るのに必要なのは22分です。    これは100体以上のモンスターを討伐しているので、すぐにクリアできるはずです。    大流行のヴァンパイアをぺこちゃんも思う存分楽しもうと思うぺこ。    今日は新ステージがきたらしいぺこだから誰がはやくクリアできるか勝負ぺこだあ！    まぁ、ぺこーらなんだろうけど！    めざせ30分以上生き残れ！！！
1498963239681785858,1498963239681785858,2022-03-02 19:07:40 東京 (標準時),2022-03-02,19:07:40,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,待ちに待ったアプデがきｔらああああああああ！！！！！！！！！！  今日は新ステージをクリア✨✨ そして新キャラ新武器で遊んでみたいぺこ❣,ja,[],['https://youtu.be/TsZi1MuVuv4'],['https://pbs.twimg.com/media/FM1issEaUAMQeIs.jpg'],282,1216,5800,[],[],https://twitter.com/usadapekora/status/1498963239681785858,False,,1,https://pbs.twimg.com/media/FM1issEaUAMQeIs.jpg,,,,,,,[],,,,,    ・アプデに期待して待ち続けるのではなく、ゲームを遊んでいる時間を楽しむ        続きを読む
1489551822671196160,1489551822671196160,2022-02-04 19:50:03 東京 (標準時),2022-02-04,19:50:03,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ついに…海進出ぺこおおおおお！！！  LOST ISLANDの海にはどんなお宝が眠っているんだいっ！！！！！！！！！！！！！！✨✨ ありったけの夢をかき集めにいくぺこ❣,ja,[],['https://youtu.be/vLHUaHT7jGI'],['https://pbs.twimg.com/media/FKvzAn2acAUNHpr.jpg'],253,1255,6631,[],[],https://twitter.com/usadapekora/status/1489551822671196160,False,,1,https://pbs.twimg.com/media/FKvzAn2acAUNHpr.jpg,,,,,,,[],,,,,                                                                                                                                                                                                                                                                                                                                            ・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・    ・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・
1489194913157693442,1489194913157693442,2022-02-03 20:11:49 東京 (標準時),2022-02-03,20:11:49,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,人参嫌いな子いる？ 人参ってとてもおいしいんだよ？ 生で食べるのもよし！焼いて食べるのもよし！スティックサラダにするのもよし！ 人参…1時間で3本も食べちゃったらベータカロチンが過剰摂取しちゃうけど大丈夫だよね？ きっと美容にいいんだろうな！ 女子のみなさんぜひ一緒に生人参食べません？,ja,[],[],[],299,1844,6521,[],[],https://twitter.com/usadapekora/status/1489194913157693442,False,https://twitter.com/usadapekora/status/1489162939688898562,0,,,,,,,,[],,,,,    生人参1時間で3本も食べちゃったら、ベータカロチンが過剰摂取しちゃうけど大丈夫だよね？    これは質問者自身の疑問です。この質問は「自分の疑問を解決したい」という目的ではなく、他人に対する提案をしているように見えます。    このような質問は質問としては不適切です。
1489162939688898562,1489162939688898562,2022-02-03 18:04:46 東京 (標準時),2022-02-03,18:04:46,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,今日はコラボグッズ『桶にんじん』にちなんで、制限時間1時間でニンジン3本食べきろうと思うぺこ‼️  兎だから余裕だろと思っているあなた、そんなことはない。 ニンジン嫌いの子供たち、見ててくれ‼️,ja,[],['https://youtu.be/CCP8IfwHFzU'],['https://pbs.twimg.com/media/FKqQUpOUYAYexRe.jpg'],337,1796,7379,[],[],https://twitter.com/usadapekora/status/1489162939688898562,False,,1,https://pbs.twimg.com/media/FKqQUpOUYAYexRe.jpg,,,,,,,[],,,,,    3本のニンジンを桶に入れる。        1時間以内に全て食べきる。        好きなものを入れる。        適当に食べる。
1488809730940485640,1488809730940485640,2022-02-02 18:41:15 東京 (標準時),2022-02-02,18:41:15,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,なんやかんやでポルカちゃんと初コラボきｔらああああああああああああああああ！！！  やるのは超久しぶりのモンハン✨✨ 一緒に狩りしたり、これは秘密だけど裸装備で対決とかもしてみたいぺこ❣,ja,[],['https://youtu.be/Zm_U0hERd5k'],['https://pbs.twimg.com/media/FKlPRRHaUAIybQ2.jpg'],289,1359,6018,[],[],https://twitter.com/usadapekora/status/1488809730940485640,False,,1,https://pbs.twimg.com/media/FKlPRRHaUAIybQ2.jpg,,,,,,,[],,,,,    -ポルカちゃんと初コラボ-        あとはモンハンでの活動をしたりします。
1488485144251928576,1488485144251928576,2022-02-01 21:11:27 東京 (標準時),2022-02-01,21:11:27,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,世界は広い。 世界にはいろいろな人がいる。 その中に兎田ぺこらもいる。ぺこーら夢があるんだ。 全世界の人と友達になりたい！ そう、インターネットならできる気がする。 みんな友達になろうよ！！！！ あ、紹介遅れました。 女性ストリーマー世界３位の兎田ぺこらです。よろしくお願いします！！！,ja,[],[],[],272,1402,5385,[],[],https://twitter.com/usadapekora/status/1488485144251928576,False,https://twitter.com/usadapekora/status/1488461728547766274,0,,,,,,,,[],,,,,    可能性を感じている。    ストリーマーの世界3位の兎田ぺこらは、全世界の人と友達になりたいという夢を持っています。そして、それをインターネットを使って実現することを可能性を感じていると述べています。
1488461728547766274,1488461728547766274,2022-02-01 19:38:25 東京 (標準時),2022-02-01,19:38:25,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,3連勝するまで終われない！！！  なにかと③に縁のあるぺこーら… 今年もラッキーナンバーは③ぺこ✨✨  圧倒的幸運で連勝してみせるぜ❣,ja,[],['https://youtu.be/Qqxk6_xKpyk'],['https://pbs.twimg.com/media/FKgTnMYagAQSM7v.jpg'],259,1100,4964,[],[],https://twitter.com/usadapekora/status/1488461728547766274,False,,1,https://pbs.twimg.com/media/FKgTnMYagAQSM7v.jpg,,,,,,,[],,,,,    - ラッキーナンバーは③です。        これだけです。簡単でしょう。
1488106983571869703,1488106983571869703,2022-01-31 20:08:47 東京 (標準時),2022-01-31,20:08:47,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,やってくれたな。 一番手を出したらいけないところに触れてしまったね。 もう後戻りはできないよ？ この世界が壊れようとも関係ない。 私の心がいや怒りが収まるまで破壊し続ける。 幻影ぺ団を止められるやつは誰もいない。 すべてを敵にやられたらやり返す！ 倍返しだ！！！！！！！！！！！,ja,[],[],[],267,1834,6198,[],[],https://twitter.com/usadapekora/status/1488106983571869703,False,https://twitter.com/usadapekora/status/1488077687331893249,0,,,,,,,,[],,,,,    私はポイントを決める時、基本的には物事を私の見方で見ているため、私の見方が正しいかどうかはそこから決まります。    これは、私がポイントを決める時、私の見方が正しいかどうかを決める唯一の方法です。    決して、私がポイントを決める時、その物事を見る方法を決めるには、私の見方以外には、その物事をどのように見るかがありません。    これは、私がポイントを決める時、私の見方が正しいかどうかを決める唯一の方法です。    これは、私がポイントを決める時、私の見方が正しいかどうかを決める唯一の方法です。
1488077687331893249,1488077687331893249,2022-01-31 18:12:22 東京 (標準時),2022-01-31,18:12:22,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,久しぶりにログインしたらぺこーらの手に手錠が… 幻影ぺ団に喧嘩を売るとはいい度胸ぺこ‼️  誰がやったんだ～～？？？ やられたらやり返す、倍返しだ！🐰 ,ja,[],['https://youtu.be/lJSVVMF1iks'],['https://pbs.twimg.com/media/FKa1N6saMAA4x_X.jpg'],268,1312,5900,[],[],https://twitter.com/usadapekora/status/1488077687331893249,False,,1,https://pbs.twimg.com/media/FKa1N6saMAA4x_X.jpg,,,,,,,[],,,,,    誰がやったんだ～～？？？    やられたらやり返す、倍返しだ！
1487639773837611009,1487639773837611009,2022-01-30 13:12:15 東京 (標準時),2022-01-30,13:12:15,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,悪いやつだと思ってたのに、本当に悪いやつは潜んでいた。 やっぱり悪人は誰かの影に隠れて操り自分の手は汚さないということ。 ふ・・・クズが！ どうせ弱いから自分でできないのだろう！ 七賢者の末裔はぺこーらが守る。 貴様は絶対に復活させてはならぬ。いざいかん！ ぺこーら御一行の旅路へ！！,ja,[],[],[],227,1338,5033,[],[],https://twitter.com/usadapekora/status/1487639773837611009,False,https://twitter.com/usadapekora/status/1487603973167190019,0,,,,,,,,[],,,,,    七賢者の末裔はぺこーらが守る。    貴様は絶対に復活させてはならぬ。    また、それ以外にも次のようなことが書かれています。        自分でできないから他人に頼るのだろう！        この言葉から、主人公は力が弱くて自分でできないことを他人に頼っていると考えられます。    そして、貴様は絶対に復活させてはならぬ。という言葉から、主人公は復活させないようにと言っているようです。    復活させない理由は、悪人が復活すると世界が滅亡するからです。        それでは、このテキストをもとに解答していきましょう。        【解答】    主人公は、世界が滅亡する悪人の復活を阻止しようとしています。        また、それ以外にも次のようなことが書かれています。        自分でできないから他人に頼るのだろう！        この言葉から、主人公
1487603973167190019,1487603973167190019,2022-01-30 10:50:00 東京 (標準時),2022-01-30,10:50:00,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ついにドルマゲスを打ち破ったのはいいものの、本当の敵は暗黒神ラプソーンだって！？  絶対に復活を止めねばならぬ‼️  まずはカジノの復活からぺこ…‼️‼️,ja,[],['https://youtu.be/gEJ4z4Ikp7g'],['https://pbs.twimg.com/media/FKSjnwAaMAA9kzF.jpg'],193,975,4525,[],[],https://twitter.com/usadapekora/status/1487603973167190019,False,,1,https://pbs.twimg.com/media/FKSjnwAaMAA9kzF.jpg,,,,,,,[],,,,,    ポイント        ラプソーンを打ち破り、カジノの復活を止めること    敵はラプソーンです。ラプソーンを打ち破り、カジノの復活を止めることができれば、最後の勝利です。
1464446331825451009,1464446331825451009,2021-11-27 13:09:48 東京 (標準時),2021-11-27,13:09:48,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,だんだんとライバルたちが強くなってきた。 けども、ぺこらたちもその分強くなっている。 強い敵、強い仲間、たくさんの勝負があり、成長する。 なんて素敵なんだろう。 汗をかき、ともに笑い、時にはなき。 素晴らしい。こんな人生なかなかないぺこ！ 今日も新たなジムリーダーを倒しに私たちは歩く。,ja,[],[],[],223,1321,5187,[],[],https://twitter.com/usadapekora/status/1464446331825451009,False,https://twitter.com/usadapekora/status/1464416434642108419,0,,,,,,,,[],,,,,    こんな人生なかなかないぺこ！    これで十分です。
1464416434642108419,1464416434642108419,2021-11-27 11:11:00 東京 (標準時),2021-11-27,11:11:00,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,楽しみにしてたぺこおおおお☺️✨  もう大事な仲間たちを誰一人失いたくない！だからぺこーらは負けないんや💪  今日は5個目のバッジを取りに行くところから！！！！！！！！！！！💓,ja,[],['https://youtu.be/GH-3Vyi-gyo'],['https://pbs.twimg.com/media/FFJk0RkaUAIrgIt.jpg'],243,1077,5613,[],[],https://twitter.com/usadapekora/status/1464416434642108419,False,,1,https://pbs.twimg.com/media/FFJk0RkaUAIrgIt.jpg,,,,,,,[],,,,,    ・負けないんや        また、        ・今日は5個目のバッジを取りに行くところから！！！！！！！！！！！💓
1464219936079835140,1464219936079835140,2021-11-26 22:10:11 東京 (標準時),2021-11-26,22:10:11,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,野球とは、ボールありバットがある。 その二つがあれば遊べる楽しいスポーツ。 バットをもったことすらないぺこーらだったけど、 バットにボールが当たったあの瞬間を今でも忘れられない。 あの感動をもう1度。 本当に試合に出てみたい。 出たいならこれをやれ！ だれ？ そこにパワポケｒがあるじゃろ,ja,[],[],[],266,1409,5247,[],[],https://twitter.com/usadapekora/status/1464219936079835140,False,https://twitter.com/usadapekora/status/1464194727733989377,0,,,,,,,,[],,,,,    ・バットとボールは2つあります。    ・バットとボールがあれば、遊べるスポーツです。    ・バットをもったことすらないこともあります。    ・バットにボールが当たったあの瞬間を今でも忘れられない。    ・あの感動をもう1度。    ・本当に試合に出てみたい。    ・出たいならこれをやれ！    ・だれ？    ・そこにパワポケrがあるじゃろ
1464194727733989377,1464194727733989377,2021-11-26 20:30:01 東京 (標準時),2021-11-26,20:30:01,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,昨日発売の新作！！！！！ あのパワプロクンきｔらああああ✨✨  ぺこーらが子ウサギの頃に遊んだ あのパワポケができるなんて…  今回は極亜久高校編を遊ばせていただくぺこ！楽しみ☺️,ja,[],['https://youtu.be/rE6SWgDkuuw'],['https://pbs.twimg.com/media/FFHNX19aUAEAnl0.jpg'],192,1249,5012,[],[],https://twitter.com/usadapekora/status/1464194727733989377,False,,1,https://pbs.twimg.com/media/FFHNX19aUAEAnl0.jpg,,,,,,,[],,,,,    1.あのパワプロクンたちが子ウサギの頃に遊んだあのパワポケができるなんて…。
1463495541115940873,1463495541115940873,2021-11-24 22:11:42 東京 (標準時),2021-11-24,22:11:42,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,平和世界だったのに、あいつがきてからぐちゃぐちゃだ。 こわい、白い四角いやつ怖い。 大切に作ったものがすべて壊される。 炎によって消滅してしまう。 くそう。ぺこーらにはそれに抗う力はないのか？！ きっと、勇者の剣があるはず。いくぞ… かかってこい！どんな敵でも勝って見せる！！！,ja,[],[],[],263,1592,5807,[],[],https://twitter.com/usadapekora/status/1463495541115940873,False,https://twitter.com/usadapekora/status/1463475746282770436,0,,,,,,,,[],,,,,    こわい、白い四角いやつ怖い。    この四角いやつを避けて、勇者の剣を探しに行けばいいということです。
1463475746282770436,1463475746282770436,2021-11-24 20:53:02 東京 (標準時),2021-11-24,20:53:02,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,前にコラボでやった OneブロックMODの続き✨✨  なにやらマリンが 色々新しくしてくれたらしい！！ けどガストが…？見に行かなくては🔥,ja,[],['https://youtu.be/w8ay49uBKNc'],['https://pbs.twimg.com/media/FE9O2jgacAE-LRo.jpg'],278,1249,5599,['ぺこマリ1ブロック'],[],https://twitter.com/usadapekora/status/1463475746282770436,False,,1,https://pbs.twimg.com/media/FE9O2jgacAE-LRo.jpg,,,,,,,[],,,,,    新しいBoats MODは、一般的なMinecraft MODとは異なり、Minecraftワールドの中にある物理的なブロックに基づいて動作します。    つまり、Boats MODを使用すると、Minecraftの世界に実際に存在するブロックを使用して船を作成できます。    そのため、船を作成するためには、船に必要なブロックを用意する必要があります。    以前は、船に使用できるブロックは限られていましたが、新しいBoats MODでは、船に使用できるブロックが大幅に増加しています。    また、新しいBoats MODでは、船に使用できるブロックのサイズも変更できるようになっています。    つまり、今まで使用できなかった小さなブロックや大きなブロックも使用できるようになりました。    新しいBoats MODでは、船に使用できるブロックには以下のものがあります。    Wood Planks    Stone    Cobblestone    Sandstone    Glass    Wool    Jack o'Lanterns    Stained Glass    Stained Clay    Terracotta    また、新しいBoats MODでは、船に使用できるブロックのテクスチャを変更できるようになっています。    つまり、船の外観を
1463130790338850818,1463130790338850818,2021-11-23 22:02:18 東京 (標準時),2021-11-23,22:02:18,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,もうすぐライブのウサギがいるんだって。 仲間たち一緒にライブするんだって！ アイドルだよね！！！ わくわく きゃわきゃわな アイドルだって！！！ 応援しなきゃね！！！！！！！！！,ja,[],[],[],308,2011,7184,[],[],https://twitter.com/usadapekora/status/1463130790338850818,False,https://twitter.com/usadapekora/status/1463105080186458119,0,,,,,,,,[],,,,,    ポイント    ライブはウサギが先だし、仲間たち一緒にライブするんだって。 アイドルだよね！！！ わくわく きゃわきゃわな アイドルだって！！！ 応援しなきゃね！！！！！！！！！
1463105080186458119,1463105080186458119,2021-11-23 20:20:08 東京 (標準時),2021-11-23,20:20:08,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ライブ直前に3期生全員で歌枠リレー‼️  デビュー初期から言い続けていた 3期生ライブがついに叶うぺこ！！！ そんな思いに浸りながら歌います😉  ぺこーらの次はるーちゃんだよん✨,ja,[],['https://youtu.be/zL2drFnBWnE'],['https://pbs.twimg.com/media/FE39oLAaMAA9e7N.jpg'],273,1678,7179,[],[],https://twitter.com/usadapekora/status/1463105080186458119,False,,1,https://pbs.twimg.com/media/FE39oLAaMAA9e7N.jpg,,,,,,,[],,,,,    3期生全員で歌枠リレー    ぺこーらの次はるーちゃんだよん
1463026968115351554,1463026968115351554,2021-11-23 15:09:45 東京 (標準時),2021-11-23,15:09:45,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,旅をはじめ少しずつポケモンたちがなついてきた気がする。 敵はどんどん強くなるばかり。 愛情を注いで育ててはいるものの、お別れは突然に… もう、あんな思いはしたくない。 墓地に誰も入れたくない。 強くなろう。絶対に強くなってかけることない最強パティ作るぞ！！！！！！！！！！！！,ja,[],[],[],213,1352,5848,[],[],https://twitter.com/usadapekora/status/1463026968115351554,False,https://twitter.com/usadapekora/status/1462993281852141571,0,,,,,,,,[],,,,,    ポケモンたちの敵はどんどん強くなるばかりです。        これは、特にゲームの中盤以降になると、特定の種類の敵に対してはかなり強くなってきます。    例えば、レベル100のポケモンに対しては、かなり難しくなってきます。    これは、特定のポケモンたちにとってはかなり強くなってしまうので、注意してください。
1462993281852141571,1462993281852141571,2021-11-23 12:55:54 東京 (標準時),2021-11-23,12:55:54,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,前回はルカリオと死闘の末に勝利‼️ 3つ目のバッジをGet💪  今日は4つ目のジムバッジを目指す！ いくぞ！人生縛りぺこ！！,ja,[],['https://youtu.be/rN4E11xr8-E'],['https://pbs.twimg.com/media/FE2UEH9aUAEEhOI.jpg'],253,1152,5871,[],[],https://twitter.com/usadapekora/status/1462993281852141571,False,,1,https://pbs.twimg.com/media/FE2UEH9aUAEEhOI.jpg,,,,,,,[],,,,,    1.ルカリオと死闘の末に勝利        ルカリオと死闘を繰り広げた末に勝利しました。これは、4つ目のバッジを目指すうえで重要なポイントです。
1462373452942245892,1462373452942245892,2021-11-21 19:52:55 東京 (標準時),2021-11-21,19:52:55,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,迫る三期生1stライブに向けて みんなであんな質問にもこんな質問にも 答えちゃうコラボぺこ！！！  もう知ってる人も これから三期生を知る人もこれでOK☺️💖,ja,[],['https://youtu.be/9kfbz_nktq0'],['https://pbs.twimg.com/media/FEtjUM8aUAAseUZ.png'],241,2653,9976,[],[],https://twitter.com/usadapekora/status/1462373452942245892,False,,1,https://pbs.twimg.com/media/FEtjUM8aUAAseUZ.png,,,,,,,[],,,,,    1. 三期生の1stライブに向けて、みんなであんな質問にもこんな質問にも答えちゃうコラボぺこ！
1462272263416279040,1462272263416279040,2021-11-21 13:10:49 東京 (標準時),2021-11-21,13:10:49,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,はじめは、バラバラだった。 みんな個性があって綺麗な輪になることは難しいのかなって思った。 けど、一緒にバトルをしていくうちに、だんだん個性と個性が混ざり合い。 最高のパーティになった。 誰も死なせたくない、このメンツで最後まで駆け抜けたい。 みんな、気合をいれて挑むぞ！！！！,ja,[],[],[],218,1407,5966,[],[],https://twitter.com/usadapekora/status/1462272263416279040,False,https://twitter.com/usadapekora/status/1462242107435798538,0,,,,,,,,[],,,,,    誰も死なせたくない、このメンツで最後まで駆け抜けたい。
1462242107435798538,1462242107435798538,2021-11-21 11:11:00 東京 (標準時),2021-11-21,11:11:00,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ポケモン楽しい… ポケモン楽しい…  今日は2つ目のバッジを手に入れたところから✨✨  前回めちゃめちゃ白熱した人生縛りで 頑張っていくぺこおおおおおお！！,ja,[],['https://youtu.be/iebAkI8YiAU'],['https://pbs.twimg.com/media/FEptVeqX0A8m3O2.jpg'],212,1125,5691,[],[],https://twitter.com/usadapekora/status/1462242107435798538,False,,1,https://pbs.twimg.com/media/FEptVeqX0A8m3O2.jpg,,,,,,,[],,,,,    1. バッジを手に入れたところから        今日は2つ目のバッジを手に入れたところから✨✨ 前回めちゃめちゃ白熱した人生縛りで 頑張っていくぺこおおおおおお！！
1456593533574410245,1456593533574410245,2021-11-05 21:05:35 東京 (標準時),2021-11-05,21:05:35,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,絶対赤組優勝だ！赤組！！！勝つんだ！！！！えいえいおーーーー！！！！！,ja,[],[],[],230,1138,5699,[],[],https://twitter.com/usadapekora/status/1456593533574410245,False,https://twitter.com/usadapekora/status/1456574542910873604,0,,,,,,,,[],,,,,    絶対赤組優勝だ！赤組！！！勝つんだ！！！！えいえいおーーーー！！！！！    私は応援しています。
1456574542910873604,1456574542910873604,2021-11-05 19:50:07 東京 (標準時),2021-11-05,19:50:07,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,運動会前日！！！！！！！ 赤Aチームで最後の練習するぺこ✨✨  ﾄﾞｰｷﾄﾞｷﾄﾞｷﾄﾞｷﾄﾞｷﾄﾞｷﾄﾞｷ,ja,[],['https://youtu.be/Yv37F3sAySE'],['https://pbs.twimg.com/media/FDbKWJbagAEJ8jg.jpg'],262,1216,6355,[],[],https://twitter.com/usadapekora/status/1456574542910873604,False,,1,https://pbs.twimg.com/media/FDbKWJbagAEJ8jg.jpg,,,,,,,[],,,,,    1. チームで最後の練習するポイントは、「心の準備」です。    運動会に向けて、心の中で「チームメイトを全力で応援する」という思いをしっかりと持っていきましょう。    そうすれば、運動会ではチームメイトのために自分の最大限を尽くすことができるでしょう。
